CODIGO;DATA;CLIENTE
TEL-SAM-J510-REPL;31-Oct-19;Cliente6473473
TEL-SAM-J7-REPL;31-Oct-19;Cliente72844114
TEL-SAM-J7-REPL;31-Oct-19;Cliente80953498
TEL-SAM-J7-PRIME-REPL;31-Oct-19;Cliente89062882
TEL-SAM-J7-PRIME-REPL;31-Oct-19;Cliente97172266
TEL-SAM-J7-PRIME-REPL;31-Oct-19;Cliente10528165
TEL-SAM-J7-PRIME2-REPL;31-Oct-19;Cliente185954
TEL-SAM-J7-PRO-ORIG;31-Oct-19;Cliente526235
TEL-SAM-J7-PRO-ORIG;31-Oct-19;Cliente358874
TEL-SAM-J701-REPL;31-Oct-19;Cliente195925
TEL-SAM-J8-REPL;31-Oct-19;Cliente756301
BAT-MOT-G5;01-Nov-19;Cliente6473473
BAT-MOT-G5;01-Nov-19;Cliente72844114
TEL-ASU-ZB551KL-ORIG;01-Nov-19;Cliente80953498
TEL-ASU-ZD553KL-ORIG;01-Nov-19;Cliente89062882
TEL-IPH-5G-REPL;01-Nov-19;Cliente97172266
TEL-IPH-5S-REPL;01-Nov-19;Cliente10528165
TEL-IPH-5S-REPL;01-Nov-19;Cliente113391034
TEL-IPH-5S-REPL;01-Nov-19;Cliente121577
TEL-IPH-6-PLUS-REPL;01-Nov-19;Cliente12961693
TEL-IPH-6G-REPL;01-Nov-19;Cliente137721309
TEL-IPH-6G-REPL;01-Nov-19;Cliente14583143
TEL-IPH-6S-REPL;01-Nov-19;Cliente153942046
TEL-IPH-6S-REPL;01-Nov-19;Cliente162052662
TEL-IPH-7G-REPL;01-Nov-19;Cliente170163278
TEL-IPH-7G-REPL;01-Nov-19;Cliente178273894
TEL-IPH-X-REPL;01-Nov-19;Cliente18638451
TEL-IPH-X-REPL;01-Nov-19;Cliente194495126
TEL-IPH-X-REPL;01-Nov-19;Cliente20265742
TEL-IPH-X-REPL;01-Nov-19;Cliente210716358
TEL-LG-G5-ORIG;01-Nov-19;Cliente218826974
TEL-LG-K10-2017-ORIG;01-Nov-19;Cliente22693759
TEL-LG-K10-2017-ORIG;01-Nov-19;Cliente235048206
TEL-LG-K10-POWER-ORIG;01-Nov-19;Cliente243158822
TEL-LG-K10-TV-ORIG;01-Nov-19;Cliente251269438
TEL-LG-K11-PLUS-ORIG;01-Nov-19;Cliente2593710054
TEL-LG-K5-ORIG;01-Nov-19;Cliente267481067
TEL-LG-K8-2017-ORIG;01-Nov-19;Cliente2755911286
TEL-MOT-E1-ORIG;01-Nov-19;Cliente283711902
TEL-MOT-E4-PLUS-ORIG;01-Nov-19;Cliente2918112518
TEL-MOT-G3-ORIG;01-Nov-19;Cliente2999213134
TEL-MOT-G3-ORIG;01-Nov-19;Cliente308031375
TEL-MOT-G3-ORIG;01-Nov-19;Cliente3161414366
TEL-MOT-G4-PLAY-ORIG;01-Nov-19;Cliente3242514982
TEL-MOT-G4-PLAY-ORIG;01-Nov-19;Cliente3323615598
TEL-MOT-G4-PLAY-ORIG;01-Nov-19;Cliente3404716214
TEL-MOT-G4-PLAY-ORIG;01-Nov-19;Cliente348581683
TEL-MOT-G5-ORIG;01-Nov-19;Cliente3566917446
TEL-MOT-G5-S-ORIG;01-Nov-19;Cliente364818062
TEL-MOT-G5-S-ORIG;01-Nov-19;Cliente3729118678
TEL-MOT-G5-S-ORIG;01-Nov-19;Cliente3810219294
TEL-MOT-G5-S-PLUS-ORIG;01-Nov-19;Cliente389131991
TEL-MOT-G5-S-PLUS-ORIG;01-Nov-19;Cliente3972420526
TEL-MOT-G5-S-PLUS-ORIG;01-Nov-19;Cliente4053521142
TEL-MOT-G5-S-PLUS-ORIG;01-Nov-19;Cliente4134621758
TEL-MOT-G6-PLAY-ORIG;01-Nov-19;Cliente4215722374
TEL-MOT-G6-PLAY-ORIG;01-Nov-19;Cliente429682299
TEL-MOT-G7-ORIG;01-Nov-19;Cliente4377923606
TEL-MOT-G7-PLAY-ORIG;01-Nov-19;Cliente445924222
TEL-MOT-G7-POWER-ORIG;01-Nov-19;Cliente4540124838
TEL-MOT-Z-PLAY-ORIG;01-Nov-19;Cliente4621225454
TEL-MOT-Z2-PLAY-ORIG;01-Nov-19;Cliente470232607
TEL-SAM-A520-ORIG;01-Nov-19;Cliente4783426686
TEL-SAM-J120-REPL;01-Nov-19;Cliente4864527302
TEL-SAM-J120-REPL;01-Nov-19;Cliente4945627918
TEL-SAM-J120-REPL;01-Nov-19;Cliente5026728534
TEL-SAM-J3-REPL;01-Nov-19;Cliente510782915
TEL-SAM-J4-REPL;01-Nov-19;Cliente5188929766
TEL-SAM-J4-REPL;01-Nov-19;Cliente527030382
TEL-SAM-J4-REPL;01-Nov-19;Cliente5351130998
TEL-SAM-J5-ORIG;01-Nov-19;Cliente5432231614
TEL-SAM-J5-REPL;01-Nov-19;Cliente551333223
TEL-SAM-J5-REPL;01-Nov-19;Cliente5594432846
TEL-SAM-J5-REPL;01-Nov-19;Cliente5675533462
TEL-SAM-J5-REPL;01-Nov-19;Cliente5756634078
TEL-SAM-J5-REPL;01-Nov-19;Cliente5837734694
TEL-SAM-J5-REPL;01-Nov-19;Cliente591883531
TEL-SAM-J5-PRIME-REPL;01-Nov-19;Cliente5999935926
TEL-SAM-J5-PRO-ORIG;01-Nov-19;Cliente608136542
TEL-SAM-J5-PRO-ORIG;01-Nov-19;Cliente6162137158
TEL-SAM-J5-PRO-ORIG;01-Nov-19;Cliente6243237774
TEL-SAM-J5-PRO-REPL;01-Nov-19;Cliente632433839
TEL-SAM-J5-PRO-REPL;01-Nov-19;Cliente6405439006
TEL-SAM-J7-REPL;01-Nov-19;Cliente6486539622
TEL-SAM-J7-REPL;01-Nov-19;Cliente6567640238
TEL-SAM-J7-REPL;01-Nov-19;Cliente6648740854
TEL-SAM-J7-PRIME-REPL;01-Nov-19;Cliente672984147
TEL-SAM-J7-PRIME-REPL;01-Nov-19;Cliente6810942086
TEL-SAM-J7-PRIME-REPL;01-Nov-19;Cliente689242702
TEL-SAM-J7-PRIME-REPL;01-Nov-19;Cliente6973143318
TEL-SAM-J7-PRIME-REPL;01-Nov-19;Cliente7054243934
TEL-SAM-J7-PRO-ORIG;01-Nov-19;Cliente713534455
TEL-SAM-J7-PRO-ORIG;01-Nov-19;Cliente7216445166
TEL-SAM-J7-PRO-REPL;01-Nov-19;Cliente7297545782
TEL-SAM-J7-PRO-REPL;01-Nov-19;Cliente7378646398
TEL-SAM-J7-PRO-REPL;01-Nov-19;Cliente7459747014
TEL-SAM-J701-REPL;01-Nov-19;Cliente754084763
TEL-SAM-J710-REPL;01-Nov-19;Cliente7621948246
TEL-SAM-J8-ORIG;01-Nov-19;Cliente770348862
TEL-SAM-J8-REPL;01-Nov-19;Cliente7784149478
TEL-XIA-A1-ORIG;01-Nov-19;Cliente7865250094
TEL-XIA-A2-ORIG;01-Nov-19;Cliente794635071
TEL-XIA-MI-5-PLUS-ORIG;01-Nov-19;Cliente8027451326
BAT-MOT-G3;02-Nov-19;Cliente8108551942
BAT-SAM-J5-PRIME;02-Nov-19;Cliente8189652558
TEL-ASU-ZB551KL-ORIG;02-Nov-19;Cliente8270753174
TEL-ASU-ZC553KL-ORIG;02-Nov-19;Cliente835185379
TEL-ASU-ZC553KL-ORIG;02-Nov-19;Cliente8432954406
TEL-ASU-ZE551ML-ORIG;02-Nov-19;Cliente851455022
TEL-ASU-ZE553KL-ORIG;02-Nov-19;Cliente8595155638
TEL-ASU-ZE554KL-ORIG;02-Nov-19;Cliente8676256254
TEL-IPH-4S-REPL;02-Nov-19;Cliente875735687
TEL-IPH-5S-REPL;02-Nov-19;Cliente8838457486
TEL-IPH-5S-REPL;02-Nov-19;Cliente8919558102
TEL-IPH-6G-REPL;02-Nov-19;Cliente9000658718
TEL-MOT-G3-ORIG;02-Nov-19;Cliente9081759334
TEL-MOT-G3-ORIG;02-Nov-19;Cliente916285995
TEL-MOT-G4-PLAY-ORIG;02-Nov-19;Cliente9243960566
TEL-MOT-G5-ORIG;02-Nov-19;Cliente932561182
TEL-MOT-G5-PLUS-ORIG;02-Nov-19;Cliente9406161798
TEL-MOT-G5-S-PLUS-ORIG;02-Nov-19;Cliente9487262414
TEL-MOT-G7-PLAY-ORIG;02-Nov-19;Cliente956836303
TEL-MOT-G7-PLAY-ORIG;02-Nov-19;Cliente9649463646
TEL-MOT-ONE-ORIG;02-Nov-19;Cliente9730564262
TEL-MOT-X2-ORIG;02-Nov-19;Cliente9811664878
TEL-SAM-A20-ORIG;02-Nov-19;Cliente9892765494
TEL-SAM-A20-ORIG;02-Nov-19;Cliente997386611
TEL-SAM-A5-REPL;02-Nov-19;Cliente10054966726
TEL-SAM-J2-REPL;02-Nov-19;Cliente1013667342
TEL-SAM-J4-REPL;02-Nov-19;Cliente10217167958
TEL-SAM-J4-REPL;02-Nov-19;Cliente10298268574
TEL-SAM-J4-REPL;02-Nov-19;Cliente1037936919
TEL-SAM-J4-PLUS-REPL;02-Nov-19;Cliente10460469806
TEL-SAM-J5-REPL;02-Nov-19;Cliente10541570422
TEL-SAM-J5-REPL;02-Nov-19;Cliente10622671038
TEL-SAM-J5-REPL;02-Nov-19;Cliente10703771654
TEL-SAM-J5-REPL;02-Nov-19;Cliente1078487227
TEL-SAM-J5-PRIME-REPL;02-Nov-19;Cliente10865972886
TEL-SAM-J5-PRIME-REPL;02-Nov-19;Cliente1094773502
TEL-SAM-J5-PRO-REPL;02-Nov-19;Cliente11028174118
TEL-SAM-J6-REPL;02-Nov-19;Cliente11109274734
TEL-SAM-J6-REPL;02-Nov-19;Cliente1119037535
TEL-SAM-J7-PRIME-REPL;02-Nov-19;Cliente11271475966
TEL-SAM-J7-PRO-ORIG;02-Nov-19;Cliente11352576582
TEL-SAM-J7-PRO-ORIG;02-Nov-19;Cliente11433677198
TEL-SAM-J701-REPL;02-Nov-19;Cliente11514777814
TEL-SAM-J710-REPL;02-Nov-19;Cliente1159587843
TEL-SAM-J710-REPL;02-Nov-19;Cliente11676979046
TEL-SAM-J710-REPL;02-Nov-19;Cliente1175879662
TEL-SAM-J8-REPL;02-Nov-19;Cliente11839180278
TEL-XIA-MI-6-ORIG;02-Nov-19;Cliente11920280894
TEL-XIA-NOTE-4X-ORIG;02-Nov-19;Cliente1200138151
TEL-XIA-NOTE-7-ORIG;02-Nov-19;Cliente12082482126
BAT-MOT-G2;04-Nov-19;Cliente12163582742
BAT-MOT-Z2-PLAY;04-Nov-19;Cliente12244683358
TEL-ASU-ZB551KL-ORIG;04-Nov-19;Cliente12325783974
TEL-IPH-5C-REPL;04-Nov-19;Cliente1240688459
TEL-IPH-5S-REPL;04-Nov-19;Cliente12487985206
TEL-IPH-6G-REPL;04-Nov-19;Cliente1256985822
TEL-IPH-6G-REPL;04-Nov-19;Cliente12650186438
TEL-IPH-X-REPL;04-Nov-19;Cliente12731287054
TEL-LEN-K6-ORIG;04-Nov-19;Cliente1281238767
TEL-LG-K10-2017-ORIG;04-Nov-19;Cliente12893488286
TEL-LG-K10-2017-ORIG;04-Nov-19;Cliente12974588902
TEL-LG-K10-2017-ORIG;04-Nov-19;Cliente13055689518
TEL-LG-K10-2017-ORIG;04-Nov-19;Cliente13136790134
TEL-LG-K10-2017-ORIG;04-Nov-19;Cliente1321789075
TEL-LG-K10-PRO-ORIG;04-Nov-19;Cliente13298991366
TEL-LG-K8-2017-ORIG;04-Nov-19;Cliente1338091982
TEL-LG-Q6-PLUS-ORIG;04-Nov-19;Cliente13461192598
TEL-MOT-E4-ORIG;04-Nov-19;Cliente13542293214
TEL-MOT-E4-ORIG;04-Nov-19;Cliente1362339383
TEL-MOT-G2-ORIG;04-Nov-19;Cliente13704494446
TEL-MOT-G5-ORIG;04-Nov-19;Cliente13785595062
TEL-MOT-G5-PLUS-ORIG;04-Nov-19;Cliente13866695678
TEL-MOT-G5-S-ORIG;04-Nov-19;Cliente13947796294
TEL-MOT-G6-PLAY-ORIG;04-Nov-19;Cliente1402889691
TEL-MOT-G6-PLAY-ORIG;04-Nov-19;Cliente14109997526
TEL-MOT-G6-PLAY-ORIG;04-Nov-19;Cliente1419198142
TEL-MOT-G6-PLAY-ORIG;04-Nov-19;Cliente14272198758
TEL-MOT-G6-PLAY-ORIG;04-Nov-19;Cliente14353299374
TEL-MOT-G6-PLAY-ORIG;04-Nov-19;Cliente1443439999
TEL-MOT-G7-PLAY-ORIG;04-Nov-19;Cliente145154100606
TEL-MOT-X2-ORIG;04-Nov-19;Cliente145965101222
TEL-MOT-Z-PLAY-ORIG;04-Nov-19;Cliente146776101838
TEL-SAM-A10-ORIG;04-Nov-19;Cliente147587102454
TEL-SAM-A750-ORIG;04-Nov-19;Cliente14839810307
TEL-SAM-J2-PRO-REPL;04-Nov-19;Cliente149209103686
TEL-SAM-J3-REPL;04-Nov-19;Cliente15002104302
TEL-SAM-J4-REPL;04-Nov-19;Cliente150831104918
TEL-SAM-J5-REPL;04-Nov-19;Cliente151642105534
TEL-SAM-J5-PRIME-REPL;04-Nov-19;Cliente15245310615
TEL-SAM-J5-PRIME-REPL;04-Nov-19;Cliente153264106766
TEL-SAM-J5-PRIME-REPL;04-Nov-19;Cliente154075107382
TEL-SAM-J5-PRIME-REPL;04-Nov-19;Cliente154886107998
TEL-SAM-J5-PRO-REPL;04-Nov-19;Cliente155697108614
TEL-SAM-J6-ORIG;04-Nov-19;Cliente15650810923
TEL-SAM-J6-REPL;04-Nov-19;Cliente157319109846
TEL-SAM-J7-REPL;04-Nov-19;Cliente15813110462
TEL-SAM-J7-PRIME-REPL;04-Nov-19;Cliente158941111078
TEL-SAM-J7-PRIME-REPL;04-Nov-19;Cliente159752111694
TEL-SAM-J7-PRIME-REPL;04-Nov-19;Cliente16056311231
TEL-SAM-J7-PRIME2-REPL;04-Nov-19;Cliente161374112926
TEL-SAM-J7-PRO-ORIG;04-Nov-19;Cliente162185113542
TEL-SAM-J701-REPL;04-Nov-19;Cliente162996114158
TEL-SAM-J710-REPL;04-Nov-19;Cliente163807114774
TEL-SAM-J710-REPL;04-Nov-19;Cliente16461811539
TEL-SAM-J710-REPL;04-Nov-19;Cliente165429116006
TEL-SAM-J8-ORIG;04-Nov-19;Cliente16624116622
TEL-XIA-MI-6-ORIG;04-Nov-19;Cliente167051117238
TEL-XIA-MI-8-LITE-ORIG;04-Nov-19;Cliente167862117854
TEL-MOT-G4-PLAY-ORIG;05-Nov-19;Cliente16867311847
TEL-MOT-G5-S-PLUS-ORIG;05-Nov-19;Cliente169484119086
TEL-MOT-G6-PLAY-ORIG;05-Nov-19;Cliente170295119702
TEL-MOT-G7-POWER-ORIG;05-Nov-19;Cliente171106120318
TEL-MOT-Z-PLAY-ORIG;05-Nov-19;Cliente171917120934
TEL-SAM-J2-PRO-REPL;05-Nov-19;Cliente17272812155
TEL-SAM-J5-REPL;05-Nov-19;Cliente173539122166
TEL-SAM-J5-PRIME-ORIG;05-Nov-19;Cliente17435122782
TEL-SAM-J5-PRIME-REPL;05-Nov-19;Cliente175161123398
TEL-SAM-J7-REPL;05-Nov-19;Cliente175972124014
TEL-SAM-J7-PRIME-ORIG;05-Nov-19;Cliente17678312463
TEL-XIA-MI-8-LITE-ORIG;05-Nov-19;Cliente177594125246
BAT-IPH-7G;05-Nov-19;Cliente178405125862
BAT-LG-K6+/G6+;05-Nov-19;Cliente179216126478
BAT-SAM-J7-PRIME;05-Nov-19;Cliente180027127094
LEN-MOT-Z3-PLAY;05-Nov-19;Cliente18083812771
TEL-ASU-ZB551KL-ORIG;05-Nov-19;Cliente181649128326
TEL-ASU-ZC554KL-ORIG;05-Nov-19;Cliente18246128942
TEL-IPH-4S-REPL;05-Nov-19;Cliente183271129558
TEL-IPH-5C-REPL;05-Nov-19;Cliente184082130174
TEL-IPH-5C-REPL;05-Nov-19;Cliente18489313079
TEL-IPH-5G-REPL;05-Nov-19;Cliente185704131406
TEL-IPH-5S-REPL;05-Nov-19;Cliente186515132022
TEL-IPH-5S-REPL;05-Nov-19;Cliente187326132638
TEL-IPH-5S-REPL;05-Nov-19;Cliente188137133254
TEL-IPH-5SE-REPL;05-Nov-19;Cliente18894813387
TEL-IPH-6G-REPL;05-Nov-19;Cliente189759134486
TEL-IPH-6G-REPL;05-Nov-19;Cliente19057135102
TEL-IPH-6S-REPL;05-Nov-19;Cliente191381135718
TEL-IPH-6S-REPL;05-Nov-19;Cliente192192136334
TEL-IPH-7-PLUS-REPL;05-Nov-19;Cliente19300313695
TEL-IPH-7-PLUS-REPL;05-Nov-19;Cliente193814137566
TEL-IPH-X-REPL;05-Nov-19;Cliente194625138182
TEL-MOT-E5-PLAY-ORIG;05-Nov-19;Cliente195436138798
TEL-MOT-E5-PLUS-ORIG;05-Nov-19;Cliente196247139414
TEL-MOT-G2-ORIG;05-Nov-19;Cliente19705814003
TEL-MOT-G2-ORIG;05-Nov-19;Cliente197869140646
TEL-MOT-G3-ORIG;05-Nov-19;Cliente19868141262
TEL-MOT-G3-ORIG;05-Nov-19;Cliente199491141878
TEL-MOT-G3-ORIG;05-Nov-19;Cliente200302142494
TEL-MOT-G3-ORIG;05-Nov-19;Cliente20111314311
TEL-MOT-G4-PLUS-ORIG;05-Nov-19;Cliente201924143726
TEL-MOT-G5-PLUS-ORIG;05-Nov-19;Cliente202735144342
TEL-MOT-G5-S-ORIG;05-Nov-19;Cliente203546144958
TEL-MOT-G5-S-ORIG;05-Nov-19;Cliente185954
TEL-MOT-G5-S-ORIG;05-Nov-19;Cliente526235
TEL-MOT-G5-S-PLUS-ORIG;05-Nov-19;Cliente358874
TEL-MOT-G5-S-PLUS-ORIG;05-Nov-19;Cliente195925
TEL-MOT-G6-ORIG;05-Nov-19;Cliente756301
TEL-MOT-G6-PLAY-ORIG;05-Nov-19;Cliente6473473
TEL-MOT-G6-PLAY-ORIG;05-Nov-19;Cliente72844114
TEL-MOT-G6-PLAY-ORIG;05-Nov-19;Cliente80953498
TEL-MOT-G6-PLAY-ORIG;05-Nov-19;Cliente89062882
TEL-MOT-G6-PLAY-ORIG;05-Nov-19;Cliente97172266
TEL-MOT-G7-PLAY-ORIG;05-Nov-19;Cliente10528165
TEL-MOT-Z-PLAY-ORIG;05-Nov-19;Cliente185954
TEL-MOT-Z-PLAY-ORIG;05-Nov-19;Cliente526235
TEL-MOT-Z2-PLAY-ORIG;05-Nov-19;Cliente358874
TEL-SAM-A10-ORIG;05-Nov-19;Cliente195925
TEL-SAM-A520-ORIG;05-Nov-19;Cliente756301
TEL-SAM-A520-REPL;05-Nov-19;Cliente6473473
TEL-SAM-A750-ORIG;05-Nov-19;Cliente72844114
TEL-SAM-J120-ORIG;05-Nov-19;Cliente80953498
TEL-SAM-J120-REPL;05-Nov-19;Cliente89062882
TEL-SAM-J120-REPL;05-Nov-19;Cliente97172266
TEL-SAM-J120-REPL;05-Nov-19;Cliente10528165
TEL-SAM-J3-ORIG;05-Nov-19;Cliente113391034
TEL-SAM-J3-REPL;05-Nov-19;Cliente121577
TEL-SAM-J4-REPL;05-Nov-19;Cliente12961693
TEL-SAM-J4-REPL;05-Nov-19;Cliente137721309
TEL-SAM-J4-PLUS-REPL;05-Nov-19;Cliente14583143
TEL-SAM-J5-REPL;05-Nov-19;Cliente153942046
TEL-SAM-J5-REPL;05-Nov-19;Cliente162052662
TEL-SAM-J5-PRIME-REPL;05-Nov-19;Cliente170163278
TEL-SAM-J5-PRIME-REPL;05-Nov-19;Cliente178273894
TEL-SAM-J5-PRIME-REPL;05-Nov-19;Cliente18638451
TEL-SAM-J5-PRIME-REPL;05-Nov-19;Cliente194495126
TEL-SAM-J5-PRIME-REPL;05-Nov-19;Cliente20265742
TEL-SAM-J5-PRO-ORIG;05-Nov-19;Cliente210716358
TEL-SAM-J510-REPL;05-Nov-19;Cliente218826974
TEL-SAM-J7-REPL;05-Nov-19;Cliente22693759
TEL-SAM-J7-REPL;05-Nov-19;Cliente235048206
TEL-SAM-J7-PRIME-REPL;05-Nov-19;Cliente243158822
TEL-SAM-J7-PRIME-REPL;05-Nov-19;Cliente251269438
TEL-SAM-J7-PRO-ORIG;05-Nov-19;Cliente2593710054
TEL-SAM-J7-PRO-ORIG;05-Nov-19;Cliente267481067
TEL-SAM-J7-PRO-ORIG;05-Nov-19;Cliente2755911286
TEL-SAM-J7-PRO-ORIG;05-Nov-19;Cliente283711902
TEL-SAM-J7-PRO-ORIG;05-Nov-19;Cliente2918112518
TOU-SAM-9082;05-Nov-19;Cliente2999213134
TOU-SAM-G531;05-Nov-19;Cliente308031375
TOU-SAM-G532;05-Nov-19;Cliente3161414366
BAT-MOT-Z2-PLAY;06-Nov-19;Cliente3242514982
BAT-SAM-J5-PRIME;06-Nov-19;Cliente3323615598
BAT-SAM-J7-PRIME;06-Nov-19;Cliente3404716214
TEL-ASU-ZB551KL-ORIG;06-Nov-19;Cliente348581683
TEL-IPH-4S-REPL;06-Nov-19;Cliente3566917446
TEL-IPH-5C-REPL;06-Nov-19;Cliente364818062
TEL-IPH-5SE-REPL;06-Nov-19;Cliente3729118678
TEL-IPH-6G-REPL;06-Nov-19;Cliente3810219294
TEL-LG-K10-2017-ORIG;06-Nov-19;Cliente389131991
TEL-LG-Q6-ORIG;06-Nov-19;Cliente3972420526
TEL-MOT-E5-PLUS-ORIG;06-Nov-19;Cliente4053521142
TEL-MOT-G3-ORIG;06-Nov-19;Cliente4134621758
TEL-MOT-G5-S-PLUS-ORIG;06-Nov-19;Cliente4215722374
TEL-MOT-G6-PLAY-ORIG;06-Nov-19;Cliente429682299
TEL-MOT-X2-ORIG;06-Nov-19;Cliente4377923606
TEL-MOT-Z-PLAY-ORIG;06-Nov-19;Cliente445924222
TEL-SAM-A10-REPL;06-Nov-19;Cliente4540124838
TEL-SAM-A520-ORIG;06-Nov-19;Cliente4621225454
TEL-SAM-A520-REPL;06-Nov-19;Cliente470232607
TEL-SAM-A750-ORIG;06-Nov-19;Cliente4783426686
TEL-SAM-J120-REPL;06-Nov-19;Cliente4864527302
TEL-SAM-J5-PRO-REPL;06-Nov-19;Cliente4945627918
TEL-SAM-J510-REPL;06-Nov-19;Cliente5026728534
TEL-SAM-J7-PRIME-REPL;06-Nov-19;Cliente510782915
TEL-SAM-J710-REPL;06-Nov-19;Cliente5188929766
BAT-MOT-G5S/G5S+;06-Nov-19;Cliente527030382
BAT-SAM-G530;06-Nov-19;Cliente5351130998
COL-COL-B7000;06-Nov-19;Cliente5432231614
LCD-SAM-G530;06-Nov-19;Cliente551333223
LCD-SAM-G531;06-Nov-19;Cliente5594432846
TAM-LG-G6;06-Nov-19;Cliente5675533462
TAM-SAM-J2-PRIME;06-Nov-19;Cliente5756634078
TEL-ASU-ZB500KG-ORIG;06-Nov-19;Cliente5837734694
TEL-IPH-4S-REPL;06-Nov-19;Cliente591883531
TEL-IPH-5G-REPL;06-Nov-19;Cliente5999935926
TEL-IPH-5S-REPL;06-Nov-19;Cliente608136542
TEL-IPH-5S-REPL;06-Nov-19;Cliente6162137158
TEL-IPH-5S-REPL;06-Nov-19;Cliente6243237774
TEL-IPH-6-PLUS-REPL;06-Nov-19;Cliente632433839
TEL-IPH-6G-REPL;06-Nov-19;Cliente6405439006
TEL-IPH-6S-REPL;06-Nov-19;Cliente6486539622
TEL-IPH-6S-REPL;06-Nov-19;Cliente6567640238
TEL-IPH-6S-REPL;06-Nov-19;Cliente6648740854
TEL-IPH-8G-REPL;06-Nov-19;Cliente672984147
TEL-LG-K10-2017-ORIG;06-Nov-19;Cliente6810942086
TEL-LG-K10-2017-ORIG;06-Nov-19;Cliente689242702
TEL-LG-K10-POWER-ORIG;06-Nov-19;Cliente6973143318
TEL-MOT-E5-PLUS-ORIG;06-Nov-19;Cliente7054243934
TEL-MOT-G2-ORIG;06-Nov-19;Cliente713534455
TEL-MOT-G2-ORIG;06-Nov-19;Cliente7216445166
TEL-MOT-G3-ORIG;06-Nov-19;Cliente7297545782
TEL-MOT-G4-PLAY-ORIG;06-Nov-19;Cliente7378646398
TEL-MOT-G5-ORIG;06-Nov-19;Cliente7459747014
TEL-MOT-G5-S-PLUS-ORIG;06-Nov-19;Cliente754084763
TEL-MOT-G6-ORIG;06-Nov-19;Cliente7621948246
TEL-MOT-G6-PLAY-ORIG;06-Nov-19;Cliente770348862
TEL-MOT-G6-PLUS-ORIG;06-Nov-19;Cliente7784149478
TEL-MOT-G7-POWER-ORIG;06-Nov-19;Cliente7865250094
TEL-MOT-X2-ORIG;06-Nov-19;Cliente794635071
TEL-MOT-X2-ORIG;06-Nov-19;Cliente8027451326
TEL-MOT-Z-PLAY-ORIG;06-Nov-19;Cliente8108551942
TEL-MOT-Z2-PLAY-ORIG;06-Nov-19;Cliente8189652558
TEL-SAM-A30-ORIG;06-Nov-19;Cliente8270753174
TEL-SAM-A720-REPL;06-Nov-19;Cliente835185379
TEL-SAM-J3-REPL;06-Nov-19;Cliente8432954406
TEL-SAM-J4-REPL;06-Nov-19;Cliente851455022
TEL-SAM-J5-ORIG;06-Nov-19;Cliente8595155638
TEL-SAM-J5-REPL;06-Nov-19;Cliente8676256254
TEL-SAM-J5-REPL;06-Nov-19;Cliente875735687
TEL-SAM-J5-REPL;06-Nov-19;Cliente8838457486
TEL-SAM-J5-PRIME-REPL;06-Nov-19;Cliente8919558102
TEL-SAM-J5-PRIME-REPL;06-Nov-19;Cliente9000658718
TEL-SAM-J5-PRIME-REPL;06-Nov-19;Cliente9081759334
TEL-SAM-J5-PRO-ORIG;06-Nov-19;Cliente916285995
TEL-SAM-J5-PRO-REPL;06-Nov-19;Cliente9243960566
TEL-SAM-J5-PRO-REPL;06-Nov-19;Cliente932561182
TEL-SAM-J510-REPL;06-Nov-19;Cliente9406161798
TEL-SAM-J7-REPL;06-Nov-19;Cliente9487262414
TEL-SAM-J7-REPL;06-Nov-19;Cliente956836303
TEL-SAM-J7-PRIME-REPL;06-Nov-19;Cliente9649463646
TEL-SAM-J7-PRIME-REPL;06-Nov-19;Cliente9730564262
TEL-SAM-J7-PRIME-REPL;06-Nov-19;Cliente9811664878
TEL-SAM-J7-PRIME-REPL;06-Nov-19;Cliente9892765494
TEL-SAM-J701-REPL;06-Nov-19;Cliente997386611
TEL-XIA-MI-6-ORIG;06-Nov-19;Cliente10054966726
TOU-SAM-G530;06-Nov-19;Cliente1013667342
TOU-SAM-G531;06-Nov-19;Cliente10217167958
TOU-SAM-G531;06-Nov-19;Cliente10298268574
TOU-SAM-G532;06-Nov-19;Cliente1037936919
BAT-IPH-5S;07-Nov-19;Cliente10460469806
BAT-IPH-6G;07-Nov-19;Cliente10541570422
COL-COL-B7000;07-Nov-19;Cliente10622671038
CON-MOT-E4;07-Nov-19;Cliente10703771654
LEN-MOT-G5-PLUS;07-Nov-19;Cliente1078487227
LEN-MOT-G5-S;07-Nov-19;Cliente10865972886
TAM-SAM-J7;07-Nov-19;Cliente1094773502
TEL-ASU-ZB501KL-ORIG;07-Nov-19;Cliente11028174118
TEL-ASU-ZC520TL-ORIG;07-Nov-19;Cliente11109274734
TEL-ASU-ZC520TL-ORIG;07-Nov-19;Cliente1119037535
TEL-IPH-4G-REPL;07-Nov-19;Cliente11271475966
TEL-IPH-5C-REPL;07-Nov-19;Cliente11352576582
TEL-IPH-5S-REPL;07-Nov-19;Cliente11433677198
TEL-IPH-5S-REPL;07-Nov-19;Cliente11514777814
TEL-IPH-5SE-REPL;07-Nov-19;Cliente1159587843
TEL-IPH-6G-REPL;07-Nov-19;Cliente11676979046
TEL-IPH-6S-REPL;07-Nov-19;Cliente1175879662
TEL-IPH-6S-REPL;07-Nov-19;Cliente11839180278
TEL-LG-G3-ORIG;07-Nov-19;Cliente11920280894
TEL-LG-G3-ORIG;07-Nov-19;Cliente1200138151
